lead_id,created_at,source,city,area,property_type,budget_pkr_lac,bedrooms,first_response_minutes,calls_made,total_call_seconds,whatsapp_replies,site_visits,agent_experience_years,is_overseas,referred_by_existing_client,has_financing_approved,token_amount_received_pkr,crm_record_hash,converted
MGC-100179,2024-06-02 07:59:26,Facebook Ads,Gujranwala,Top City,Villa,245.0,3.0,13.0,2,316.0,2,0,,0,0,0,0.0,9348374762,0
MGC-104309,2024-09-03 20:09:02,Google Search,Peshawar,Gulberg Greens,Villa,290.0,3.0,7.0,4,206.0,0,0,3.2,0,0,0,0.0,7045632170,0
MGC-103493,2024-02-28 22:49:45,Instagram,Rawalpindi,Chakri Road,Penthouse,310.0,1.0,36.0,2,324.0,1,1,5.5,0,0,0,0.0,9779581494,0
MGC-104562,2024-06-03 02:45:45,Facebook Ads,Karachi,Bahria Town,Plot,70.0,,13.0,4,139.0,2,2,3.1,1,0,0,0.0,4892909713,0
MGC-101554,2024-07-11 02:18:53,Google Search,Islamabad,B-17,Apartment,70.0,2.0,103.0,3,110.0,1,0,4.7,0,0,0,0.0,3015793720,0
MGC-103323,2024-08-20 16:47:40,Google Search,Islamabad,Blue World City,Villa,228.0,3.0,144.0,4,88.0,0,1,,1,0,1,0.0,6467415506,0
MGC-102107,2024-10-01 07:33:04,WhatsApp Campaign,Karachi,Gulberg Greens,Villa,244.0,4.0,4.0,1,49.0,1,0,3.8,0,0,0,0.0,9214089410,0
MGC-102989,2024-09-26 05:10:00,Referral,ISB,Blue World City,Plot,,,13.0,4,78.0,0,0,4.3,0,0,0,0.0,7062666169,0
MGC-101546,2024-02-08 16:34:58,Google Search,Islamabad,B-17,Villa,323.0,5.0,7.0,1,95.0,2,0,3.3,0,0,1,0.0,5364747415,0
MGC-107007,2025-08-08 19:59:54,Property Portal,Islamabad,Top City,Villa,270.0,4.0,4.0,3,57.0,3,0,3.3,0,0,0,0.0,8239236674,0
MGC-108262,2025-05-11 23:42:00,Expo Stall,Rawalpindi,Gulberg Greens,Apartment,144.0,3.0,3.0,6,166.0,1,2,3.9,0,0,0,0.0,8487390726,0
MGC-107628,2025-03-26 19:19:08,Google Search,Rawalpindi,,Plot,69.0,,32.0,0,0.0,0,0,11.2,0,0,0,0.0,5535701329,0
MGC-105314,2025-04-01 15:14:09,Instagram,Lahore,,Apartment,104.0,1.0,864.0,4,151.0,1,2,3.8,1,1,1,0.0,1473304856,0
MGC-106718,2025-01-29 05:25:14,Facebook Ads,Karachi,Top City,Penthouse,272.0,3.0,26.0,2,27.0,0,1,4.1,0,1,1,1485000.0,3425819376,1
MGC-102829,2025-03-06 05:32:33,Facebook Ads,Islamabad,Gulberg Greens,Apartment,71.0,4.0,64.0,3,372.0,0,0,0.8,1,0,1,0.0,5437024510,0
MGC-101502,2025-01-21 14:04:00,WhatsApp Campaign,Lahore,Bani Gala,Plot,61.0,,55.0,2,115.0,3,1,1.8,0,0,0,0.0,6520761464,0
MGC-101408,2025-09-11 13:51:24,Property Portal,Islamabad,GT Road Corridor,Farmhouse,258.0,3.0,97.0,2,136.0,0,1,5.1,0,0,1,0.0,9607041346,0
MGC-107304,2025-04-17 03:09:49,Property Portal,Rawalpindi,B-17,Apartment,60.0,4.0,22.0,2,43.0,2,0,5.2,0,0,0,0.0,9761577306,0
MGC-104358,2025-01-17 09:08:07,Property Portal,Islamabad,B-17,Apartment,60.0,3.0,24.0,2,150.0,3,0,2.9,0,0,1,605000.0,5506163373,1
MGC-104622,2024-03-04 18:09:12,Referral,Peshawar,GT Road Corridor,Villa,241.0,5.0,34.0,0,0.0,0,0,2.6,0,0,0,0.0,7939073582,0
MGC-100847,2025-04-10 12:28:50,Walk-in,Islamabad,Gulberg Greens,Plot,118.0,,22.0,3,72.0,2,1,2.1,0,0,0,0.0,3958818502,0
MGC-105111,2025-07-19 06:47:38,Facebook Ads,Multan,Top City,Plot,59.0,,25.0,2,66.0,3,0,4.9,1,0,0,0.0,8138796115,0
MGC-100316,2025-04-12 11:37:52,Instagram,Lahore,DHA,Apartment,68.0,5.0,112.0,4,139.0,3,0,1.0,0,0,0,0.0,7996362955,0
MGC-100506,2025-03-30 10:35:52,Google Search,Lahore,Blue World City,Apartment,121.0,2.0,103.0,4,166.0,1,1,5.1,0,0,1,0.0,7371939940,0
MGC-108278,2025-08-17 13:24:58,Facebook Ads,Peshawar,Gulberg Greens,Apartment,91.0,5.0,34.0,0,0.0,2,1,1.8,0,0,0,452000.0,1733896379,0
MGC-105131,2024-05-20 16:20:04,Walk-in,Gujranwala,Top City,Villa,310.0,1.0,7.0,4,202.0,2,1,2.0,0,0,0,0.0,4547247052,0
MGC-104662,2024-11-21 21:53:33,Expo Stall,Lahore,B-17,Penthouse,501.0,1.0,12.0,3,47.0,2,0,0.9,0,0,0,0.0,9808038539,0
MGC-105987,2024-11-09 03:32:32,Walk-in,Islamabad,Blue World City,Plot,153.0,,23.0,2,168.0,2,0,3.9,0,0,0,962000.0,1241582317,1
MGC-108910,2024-12-10 00:08:10,Google Search,Islamabad,Top City,Penthouse,395.0,2.0,48.0,2,143.0,2,0,3.1,0,0,1,0.0,5991376866,0
MGC-107826,2025-08-11 11:30:37,Property Portal,Rawalpindi,Bahria Town,Apartment,60.0,1.0,12.0,4,445.0,1,0,1.5,1,0,0,0.0,8310964991,0
MGC-104700,2025-07-31 18:48:02,Google Search,Islamabad,B-17,Apartment,91.0,1.0,155.0,1,78.0,2,0,2.6,0,0,0,0.0,2637106539,0
MGC-104716,2025-04-15 12:26:40,Property Portal,Islamabad,Bani Gala,Plot,93.0,,11.0,2,61.0,4,1,2.1,0,0,0,0.0,4660094993,0
MGC-100291,2025-08-13 01:22:00,WhatsApp Campaign,Rawalpindi,GT Road Corridor,Plot,122.0,,22.0,2,67.0,6,0,11.6,0,0,0,0.0,6257420042,0
MGC-105893,2024-09-13 21:41:00,Property Portal,Multan,Blue World City,Plot,117.0,,25.0,4,30.0,1,0,0.3,0,0,0,0.0,2388790086,0
MGC-106153,2024-07-20 12:07:18,Property Portal,Rawalpindi,Park View City,Apartment,72.0,3.0,53.0,6,197.0,2,0,2.4,0,0,0,0.0,7289149707,0
MGC-106471,2025-03-08 18:43:19,Property Portal,Islamabad,Park View City,Apartment,75.0,2.0,137.0,3,204.0,2,0,3.8,0,0,0,0.0,9068173226,0
MGC-103211,2024-07-30 13:30:05,Facebook Ads,Islamabad,GT Road Corridor,Farmhouse,382.0,3.0,2.0,2,291.0,4,0,10.7,0,0,0,0.0,1028059928,0
MGC-102790,2024-08-21 13:42:17,Google Search,Faisalabad,Chakri Road,Villa,187.0,2.0,4.0,2,73.0,1,0,2.7,1,0,0,0.0,1483859529,0
MGC-102953,2024-10-19 08:29:37,Walk-in,Rawalpindi,GT Road Corridor,Plot,36.0,,18.0,1,91.0,2,0,3.8,0,0,0,0.0,7351101341,0
MGC-108696,2025-01-15 14:22:53,Referral,Lahore,Top City,Apartment,120.0,5.0,7.0,4,57.0,0,0,4.3,0,0,0,0.0,5750039359,0
MGC-106828,2024-07-11 09:50:15,Facebook Ads,Peshawar,DHA,Commercial Shop,133.0,,47.0,2,165.0,0,0,1.8,0,0,0,0.0,3878961838,0
MGC-100795,2024-04-16 05:47:28,Referral,Rawalpindi,Bahria Town,Apartment,55.0,1.0,92.0,3,300.0,3,0,4.4,0,0,0,0.0,6243537227,0
MGC-102096,2024-12-04 13:39:53,Facebook Ads,Gujranwala,Park View City,Plot,76.0,,100.0,6,781.0,3,0,0.7,0,0,0,0.0,8089343689,0
MGC-107852,2024-06-21 12:00:33,Property Portal,Peshawar,DHA,Plot,93.0,,83.0,0,0.0,1,1,4.8,1,1,0,0.0,4531906889,0
MGC-104950,2024-10-12 11:07:03,Google Search,Lahore,Gulberg Greens,Commercial Shop,130.0,,57.0,3,52.0,3,0,3.7,1,0,1,0.0,3922545955,0
MGC-106467,2024-04-23 02:01:13,Google Search,Multan,,Farmhouse,230.0,4.0,29.0,1,154.0,1,1,1.8,0,0,1,0.0,7256711598,0
MGC-103731,2024-10-04 11:52:55,Google Search,Lahore,Bani Gala,Commercial Shop,293.0,,8.0,5,371.0,2,0,1.8,0,0,0,0.0,7452552141,0
MGC-108253,2025-05-10 03:49:13,WhatsApp Campaign,Karachi,DHA,Apartment,140.0,2.0,21.0,5,343.0,4,2,1.9,1,0,0,1071000.0,6965229329,1
MGC-104507,2025-07-26 02:37:10,Google Search,Rawalpindi,Blue World City,Apartment,127.0,2.0,5.0,1,125.0,3,0,5.6,1,0,0,0.0,2692455641,0
MGC-100288,2024-08-27 15:07:15,Expo Stall,Faisalabad,Top City,Commercial Shop,49.0,,51.0,1,48.0,3,1,9.1,0,0,0,0.0,3520365337,0
MGC-103435,2024-09-16 09:56:23,Referral,Rawalpindi,Bahria Town,Apartment,67.0,1.0,103.0,3,121.0,1,0,5.1,0,0,0,0.0,4257251364,0
MGC-106530,2025-01-07 03:26:59,Property Portal,Rawalpindi,Gulberg Greens,Apartment,95.0,5.0,26.0,3,54.0,1,0,2.7,1,0,0,0.0,3318881012,0
MGC-105762,2024-03-06 14:06:36,Google Search,Karachi,GT Road Corridor,Commercial Shop,499.0,,223.0,1,386.0,4,1,5.3,0,0,0,0.0,1731186703,0
MGC-100853,2024-10-26 01:26:25,WhatsApp Campaign,khi,GT Road Corridor,Plot,53.0,,48.0,2,127.0,4,1,4.2,1,0,0,0.0,4965007165,0
MGC-101646-B,2024-01-28 10:25:20,Property Portal,Rawalpindi,Top City,Villa,319.0,2.0,35.0,4,60.0,0,0,1.1,0,0,0,0.0,4055738361,0
MGC-102229,2025-04-20 17:55:17,Google Search,Rawalpindi,,Commercial Shop,85.0,,31.0,1,32.0,1,1,0.3,0,0,0,0.0,6882088727,0
MGC-107345,2024-09-19 22:26:20,Walk-in,Lahore,DHA,Apartment,107.0,4.0,12.0,1,114.0,1,0,2.3,0,0,0,0.0,1546897476,0
MGC-103708,2024-02-07 04:05:07,Google Search,Peshawar,Top City,Commercial Shop,129.0,,68.0,2,35.0,1,1,1.2,0,1,0,0.0,5160188015,0
MGC-103572,2024-01-01 02:54:32,Property Portal,Rawalpindi,DHA,Commercial Shop,155.0,,63.0,1,16.0,3,1,3.4,0,0,0,0.0,7244500977,0
MGC-100800,2025-09-13 20:33:55,Instagram,Rawalpindi,Park View City,Plot,137.0,,29.0,1,350.0,4,0,5.4,0,0,0,0.0,7155119841,0
MGC-103188,2024-02-26 19:58:35,Facebook Ads,Gujranwala,Bani Gala,Plot,71.0,,50.0,4,666.0,2,0,7.3,0,0,0,0.0,9445865456,0
MGC-107695,2024-08-23 00:07:23,Referral,Islamabad,B-17,Commercial Shop,74.0,,42.0,4,185.0,3,1,3.6,0,0,0,0.0,6723690966,0
MGC-100739,2024-04-24 01:25:00,Walk-in,Islamabad,Blue World City,Villa,577.0,4.0,18.0,1,87.0,1,0,1.1,0,0,0,0.0,9056951510,0
MGC-102211,2025-07-26 04:33:35,Walk-in,Islamabad,Bani Gala,Plot,57.0,,45.0,3,246.0,1,1,2.2,0,0,0,233000.0,4789784705,0
MGC-103334,2025-04-18 14:25:38,Facebook Ads,Islamabad,Blue World City,Farmhouse,981.0,2.0,61.0,1,164.0,1,1,0.9,0,0,0,0.0,3663720970,0
MGC-102901,2024-09-30 09:35:06,Instagram,Rawalpindi,DHA,Commercial Shop,122.0,,52.0,5,176.0,2,0,,0,0,1,0.0,4747745916,0
MGC-102008-B,2025-01-22 16:57:15,Property Portal,Islamabad,Bahria Town,Penthouse,429.0,4.0,5.0,5,146.0,0,0,2.6,0,0,1,0.0,3443117316,0
MGC-103021,2024-07-09 05:10:29,Expo Stall,Islamabad,B-17,Apartment,90.0,4.0,81.0,3,112.0,4,0,3.1,0,0,0,0.0,4873754577,0
MGC-106833,2025-06-02 09:10:06,Facebook Ads,Faisalabad,DHA,Apartment,202.0,5.0,25.0,2,104.0,0,1,5.6,0,0,0,0.0,3844981037,0
MGC-107830,2024-12-09 22:26:16,Walk-in,Lahore,DHA,Plot,91.0,,135.0,5,281.0,3,0,5.6,0,0,0,0.0,3471174014,0
MGC-101345,2024-03-20 06:55:49,Instagram,Islamabad,Chakri Road,Commercial Shop,117.0,,21.0,2,165.0,1,1,1.3,1,0,0,0.0,1033859254,0
MGC-103820,2024-05-21 00:23:16,Billboard,FAISALABAD,Chakri Road,Plot,79.0,,490.0,2,210.0,4,2,8.5,1,0,0,0.0,5735826228,0
MGC-105808,2024-09-06 17:29:05,Referral,Lahore,Park View City,Apartment,86.0,1.0,46.0,2,36.0,1,0,5.3,0,0,0,0.0,1387504517,0
MGC-100502,2025-02-28 11:53:38,Referral,Karachi,Park View City,Plot,133.0,,32.0,3,185.0,0,0,4.5,1,0,0,0.0,7692817954,0
MGC-107704,2024-12-14 01:16:04,Google Search,Lahore,DHA,Plot,67.0,,34.0,0,0.0,0,0,3.6,1,0,0,0.0,8089471237,0
MGC-105327,2025-07-18 02:22:49,Referral,Lahore,Bahria Town,Apartment,84.0,1.0,55.0,4,118.0,7,1,18.4,0,0,0,541000.0,6778689391,1
MGC-101451,2024-04-21 23:32:21,Expo Stall,Lahore,B-17,Commercial Shop,61.0,,7.0,4,259.0,2,2,7.7,1,1,0,0.0,8904715275,0
MGC-106006,2024-09-16 02:23:12,Facebook Ads,Karachi,Bani Gala,Plot,126.0,,52.0,4,225.0,1,1,4.0,0,0,0,0.0,6852617539,0
MGC-107422,2024-12-12 20:00:58,Google Search,Lahore,DHA,Apartment,71.0,3.0,35.0,2,93.0,0,0,1.4,0,0,0,0.0,3897984137,0
MGC-107659,2024-08-07 00:19:11,Property Portal,Multan,Gulberg Greens,Plot,41.0,,18.0,1,195.0,1,1,2.4,0,0,0,0.0,8681435872,0
MGC-107516,2024-01-24 21:01:18,Google Search,FAISALABAD,Blue World City,Villa,167.0,4.0,25.0,2,32.0,3,0,4.9,0,0,0,0.0,5014081811,0
MGC-107832,2025-05-29 18:10:29,Billboard,Karachi,Bahria Town,Apartment,82.0,3.0,8.0,2,247.0,3,0,5.0,1,1,0,0.0,8747446287,0
MGC-104717,2024-01-17 15:26:01,Google Search,Islamabad,Chakri Road,Commercial Shop,120.0,,188.0,4,317.0,2,0,5.9,0,0,0,0.0,5762307510,0
MGC-103695,2025-05-15 02:26:51,Facebook Ads,Lahore,Gulberg Greens,Apartment,191.0,4.0,68.0,2,45.0,4,1,5.5,0,0,0,0.0,5476669077,0
MGC-104130,2024-05-24 23:43:29,Referral,Peshawar,Blue World City,Apartment,144.0,3.0,62.0,1,25.0,2,0,0.5,0,1,0,0.0,1054645455,0
MGC-106449,2025-01-30 19:38:35,Facebook Ads,Lahore,Blue World City,Villa,230.0,5.0,1437.0,3,83.0,1,0,6.6,0,0,0,0.0,8996417898,0
MGC-108964,2024-07-25 10:53:26,Google Search,Peshawar,B-17,Villa,157.0,5.0,26.0,5,149.0,1,0,3.5,0,0,0,0.0,9927328703,0
MGC-104658,2024-02-07 09:04:01,Facebook Ads,Gujranwala,B-17,Villa,235.0,4.0,24.0,2,45.0,1,0,1.0,0,1,0,0.0,3468136057,0
MGC-107708,2025-08-21 08:38:04,Google Search,Multan,Gulberg Greens,Penthouse,260.0,1.0,5.0,3,180.0,1,1,0.5,0,0,0,3019000.0,8581277831,1
MGC-107174,2024-04-06 06:59:15,WhatsApp Campaign,Islamabad,Bahria Town,Plot,96.0,,37.0,2,554.0,5,0,3.0,0,0,0,0.0,8963089726,0
MGC-106799,2024-11-18 00:13:02,Google Search,Islamabad,Blue World City,Farmhouse,667.0,1.0,43.0,0,0.0,3,0,3.8,0,0,0,0.0,4164459516,0
MGC-103296,2025-05-25 14:43:55,Google Search,Islamabad,Blue World City,Apartment,,4.0,53.0,3,214.0,0,1,2.5,1,0,1,0.0,9790506086,0
MGC-105469,2024-08-26 16:21:43,Facebook Ads,Islamabad,B-17,Apartment,52.0,5.0,10.0,2,29.0,0,1,7.0,0,0,0,0.0,9786101857,0
MGC-106490-B,2024-02-01 23:25:33,Property Portal,Islamabad,,Villa,439.0,1.0,129.0,2,144.0,3,1,1.7,0,0,1,0.0,8362996037,0
MGC-101644,2025-06-16 06:52:14,Referral,Islamabad,GT Road Corridor,Villa,162.0,1.0,68.0,1,41.0,1,0,5.0,1,0,0,0.0,8647270315,0
MGC-101086,2025-05-28 02:51:49,Walk-in,Islamabad,Bani Gala,Plot,78.0,,23.0,4,161.0,1,1,,1,0,1,0.0,7331264143,0
MGC-107604,2024-10-22 16:49:21,Walk-in,Karachi,GT Road Corridor,Apartment,34.0,3.0,23.0,2,116.0,2,1,2.2,0,0,0,0.0,3519580348,0
MGC-107161,2024-06-10 08:40:20,Property Portal,Rawalpindi,Bahria Town,Apartment,103.0,1.0,18.0,1,93.0,3,0,2.0,0,0,0,0.0,3924816442,0
MGC-101367,2025-05-01 01:56:25,Google Search,Rawalpindi,GT Road Corridor,Commercial Shop,191.0,,86.0,3,378.0,1,2,3.4,1,0,1,0.0,5034445176,0
MGC-105797,2024-02-02 10:56:50,Property Portal,Rawalpindi,,Apartment,73.0,3.0,156.0,4,154.0,4,0,6.0,0,0,0,0.0,7719845014,0
MGC-108358,2025-06-02 19:53:43,Instagram,Islamabad,,Commercial Shop,135.0,,63.0,2,73.0,1,0,8.3,0,0,1,0.0,1470937716,0
MGC-102572,2024-03-18 00:21:45,Facebook Ads,Faisalabad,DHA,Apartment,145.0,4.0,56.0,5,156.0,0,2,2.7,0,0,0,0.0,2291966851,0
MGC-100578,2025-02-12 01:28:54,Facebook Ads,Islamabad,B-17,Plot,113.0,,77.0,2,169.0,0,0,3.4,0,0,0,0.0,5714761780,0
MGC-108849,2024-01-19 04:13:12,WhatsApp Campaign,Rawalpindi,,Apartment,75.0,1.0,50.0,2,30.0,1,0,1.2,0,0,0,0.0,5443256346,0
MGC-106277,2024-01-24 14:15:50,Billboard,Islamabad,Blue World City,Commercial Shop,139.0,,10.0,1,58.0,0,1,0.5,0,0,0,0.0,7760557576,0
MGC-106364,2024-01-02 09:40:38,Property Portal,Rawalpindi,Park View City,Villa,200.0,5.0,65.0,2,72.0,2,0,4.9,0,0,0,0.0,6304393295,0
MGC-105176,2025-09-19 23:37:35,Facebook Ads,Karachi,Bani Gala,Apartment,75.0,2.0,1744.0,1,47.0,3,1,13.3,0,0,0,0.0,5181534577,0
MGC-106739,2025-04-22 17:43:42,Walk-in,Islamabad,B-17,Plot,83.0,,,5,438.0,1,0,,0,0,0,0.0,5336508881,0
MGC-100327,2024-03-12 13:41:15,Google Search,Rawalpindi,DHA,Villa,232.0,1.0,26.0,1,53.0,0,2,6.7,0,0,0,0.0,7968730510,0
MGC-104303,2025-04-16 10:55:20,Google Search,Islamabad,Top City,Penthouse,557.0,4.0,7.0,2,53.0,4,0,2.3,0,0,0,0.0,1424344975,0
MGC-108767,2025-06-10 19:40:22,Facebook Ads,Rawalpindi,,Apartment,62.0,4.0,72.0,2,187.0,2,0,5.3,0,0,0,0.0,7436584504,0
MGC-104792,2024-08-16 03:47:18,Google Search,Rawalpindi,DHA,Apartment,85.0,5.0,4.0,3,105.0,0,1,8.0,0,0,0,0.0,7772173776,0
MGC-105622,2024-08-20 19:04:43,Property Portal,Karachi,Gulberg Greens,Plot,133.0,,38.0,2,78.0,1,0,1.6,0,0,0,0.0,4664426483,0
MGC-105516,2024-10-27 14:55:08,Property Portal,Rawalpindi,Gulberg Greens,Apartment,,3.0,2.0,1,76.0,2,0,1.9,0,0,0,0.0,3773507457,0
MGC-107333,2025-01-31 01:16:22,Property Portal,Gujranwala,DHA,Plot,125.0,,13.0,2,105.0,0,1,,0,0,0,0.0,2974045173,0
MGC-107596,2025-04-21 06:45:18,Property Portal,Islamabad,Blue World City,Commercial Shop,158.0,,9.0,2,230.0,1,1,7.0,0,0,1,769000.0,6468568118,1
MGC-108121,2024-03-13 21:38:58,Facebook Ads,Islamabad,GT Road Corridor,Apartment,88.0,1.0,14.0,1,109.0,4,0,4.6,0,0,0,754000.0,6561575594,1
MGC-100814,2024-10-07 03:04:38,Facebook Ads,Peshawar,Chakri Road,Villa,121.0,5.0,78.0,2,25.0,3,0,,0,0,0,0.0,9351640345,0
MGC-106232,2024-07-16 21:31:39,Instagram,Abbottabad,GT Road Corridor,Plot,55.0,,30.0,2,20.0,2,0,,0,0,0,0.0,2703344202,0
MGC-103451,2024-12-02 23:06:15,Facebook Ads,Faisalabad,Top City,Plot,72.0,,55.0,1,38.0,2,0,3.7,0,1,1,0.0,1126123492,0
MGC-100450,2025-05-23 09:48:18,Facebook Ads,Lahore,B-17,Apartment,102.0,3.0,26.0,0,0.0,0,0,5.8,0,0,0,0.0,2957448282,0
MGC-106541,2024-10-25 08:15:25,Property Portal,ISLAMABAD,Gulberg Greens,Apartment,67.0,2.0,30.0,1,91.0,0,0,0.6,0,0,0,0.0,6215717842,0
MGC-103936,2025-05-19 11:05:37,Facebook Ads,Rawalpindi,Chakri Road,Commercial Shop,79.0,,395.0,2,287.0,0,0,2.7,0,0,0,0.0,1352295213,0
MGC-101501,2024-10-18 08:34:21,Walk-in,Lahore,Gulberg Greens,Plot,77.0,,26.0,5,638.0,2,1,0.4,0,0,0,0.0,3591658139,0
MGC-107377,2025-02-23 05:50:58,WhatsApp Campaign,Faisalabad,Bani Gala,Plot,130.0,,132.0,2,25.0,3,0,5.1,1,0,0,0.0,1910878985,0
MGC-100473,2025-02-20 04:58:19,WhatsApp Campaign,Lahore,Gulberg Greens,Commercial Shop,120.0,,39.0,2,70.0,3,0,4.1,0,0,1,0.0,6530297255,0
MGC-105936,2024-04-23 02:19:41,Property Portal,Lahore,Chakri Road,Apartment,41.0,3.0,22.0,0,0.0,2,0,4.6,0,0,0,0.0,8722589893,0
MGC-103916,2025-06-24 05:59:26,Instagram,Lahore,DHA,Farmhouse,758.0,4.0,10.0,6,859.0,1,0,2.4,0,1,0,0.0,4235038833,0
MGC-100702,2024-11-25 00:13:44,Facebook Ads,Faisalabad,GT Road Corridor,Plot,96.0,,249.0,0,0.0,3,0,3.8,0,0,0,0.0,7850435158,0
MGC-103405,2024-04-13 17:53:54,Property Portal,Rawalpindi,Gulberg Greens,Villa,168.0,5.0,20.0,3,108.0,1,0,3.0,0,0,0,0.0,7550944556,0
MGC-106905,2024-09-08 14:11:40,Walk-in,Lahore,GT Road Corridor,Villa,207.0,5.0,97.0,0,0.0,2,0,1.7,0,0,0,0.0,8207529940,0
MGC-106010,2024-04-15 06:55:38,Property Portal,Peshawar,Bahria Town,Plot,154.0,,13.0,2,52.0,1,1,2.6,0,0,0,0.0,3151808610,0
MGC-105960,2025-05-01 09:07:32,Facebook Ads,Rawalpindi,Blue World City,Apartment,89.0,1.0,33.0,2,72.0,4,1,1.6,0,0,1,0.0,2961218826,0
MGC-102349,2025-07-15 00:12:47,Property Portal,Faisalabad,Blue World City,Apartment,248.0,2.0,23.0,5,132.0,0,0,3.7,1,0,0,0.0,4335875488,0
MGC-107988,2025-09-24 11:41:21,Facebook Ads,Rawalpindi,,Apartment,103.0,1.0,75.0,3,169.0,1,1,4.4,0,0,1,0.0,5461303364,0
MGC-106769,2024-08-29 20:41:27,Walk-in,Islamabad,Bahria Town,Apartment,79.0,5.0,75.0,1,27.0,3,1,2.1,1,0,0,0.0,1962499891,0
MGC-106196,2024-08-13 13:13:00,Property Portal,Multan,Top City,Apartment,40.0,2.0,6.0,1,23.0,3,0,0.9,0,0,0,0.0,1288894101,0
MGC-100740,2024-06-10 11:04:31,Instagram,Peshawar,Park View City,Apartment,78.0,1.0,13.0,0,0.0,4,1,1.0,0,0,0,0.0,9609348123,0
MGC-106511,2024-01-08 03:55:14,Google Search,Rawalpindi,Park View City,Apartment,118.0,5.0,,0,0.0,1,0,7.3,0,0,0,0.0,5174763252,0
MGC-104601,2025-09-21 05:47:05,Instagram,Karachi,B-17,Apartment,137.0,1.0,15.0,1,25.0,3,0,1.4,0,0,0,0.0,2547175251,0
MGC-105156,2024-02-25 09:41:49,Facebook Ads,Islamabad,Bani Gala,Commercial Shop,122.0,,8.0,1,14.0,0,1,0.6,0,0,0,0.0,7077265877,0
MGC-103380,2024-02-06 22:54:41,Facebook Ads,Islamabad,Gulberg Greens,Villa,242.0,3.0,354.0,3,189.0,1,0,4.2,0,0,0,0.0,2521827527,0
MGC-101673,2025-03-22 15:10:21,Property Portal,Karachi,Blue World City,Plot,,,27.0,3,71.0,2,1,3.6,0,0,0,0.0,5560545040,0
MGC-103541,2024-07-27 04:10:19,Facebook Ads,Rawalpindi,Blue World City,Apartment,106.0,2.0,39.0,2,122.0,1,0,1.7,0,0,0,0.0,8522417666,0
MGC-102562,2025-08-17 08:37:03,Property Portal,Karachi,Bahria Town,Villa,220.0,5.0,5.0,1,37.0,2,0,3.0,0,0,0,0.0,2033134038,0
MGC-107744,2024-10-26 13:12:32,Instagram,Islamabad,Blue World City,Plot,87.0,,48.0,3,306.0,0,0,1.7,0,1,0,0.0,8967268667,0
MGC-100794,2025-05-16 15:18:04,Referral,Islamabad,GT Road Corridor,Apartment,189.0,2.0,25.0,3,375.0,0,1,1.3,0,0,1,0.0,9988884272,0
MGC-103420,2024-07-15 14:04:09,Facebook Ads,Lahore,GT Road Corridor,Plot,108.0,,49.0,0,0.0,1,2,2.6,1,0,0,0.0,8667414102,0
MGC-107764,2024-05-19 18:43:43,Facebook Ads,Lahore,Bahria Town,Apartment,89.0,4.0,12.0,3,31.0,2,0,6.4,1,1,0,0.0,6379788841,0
MGC-107130,2025-03-06 08:46:08,Walk-in,Islamabad,Top City,Commercial Shop,85.0,,12.0,2,37.0,2,0,0.7,0,0,0,0.0,9154047234,0
MGC-100410,2024-08-29 23:47:27,Google Search,Karachi,Bani Gala,Villa,188.0,5.0,23.0,2,57.0,2,0,0.2,1,0,0,0.0,7971685936,0
MGC-108008,2024-05-28 17:38:42,Facebook Ads,Lahore,,Apartment,125.0,2.0,10.0,3,231.0,2,0,2.7,0,1,1,0.0,2725412298,0
MGC-107200,2025-07-18 07:28:46,Facebook Ads,Islamabad,Gulberg Greens,Villa,369.0,2.0,35.0,4,367.0,2,0,2.6,0,0,1,0.0,9588719118,0
MGC-102547,2024-09-08 20:27:02,Referral,Abbottabad,Top City,Apartment,76.0,5.0,28.0,3,44.0,1,1,,1,0,0,0.0,3901252866,0
MGC-100360,2025-08-10 05:21:58,Google Search,Peshawar,Gulberg Greens,Plot,50.0,,22.0,3,139.0,2,0,3.2,0,0,1,0.0,1598464665,0
MGC-105871,2025-06-05 16:49:09,Property Portal,Peshawar,Bahria Town,Penthouse,334.0,5.0,217.0,4,337.0,1,1,1.5,0,0,0,0.0,3563879675,0
MGC-103316,2024-06-23 13:06:36,Property Portal,Islamabad,Bani Gala,Apartment,97.0,2.0,18.0,2,58.0,0,0,2.9,0,0,0,0.0,5881217751,0
MGC-108905,2024-08-30 03:55:23,Property Portal,Islamabad,Park View City,Apartment,78.0,4.0,68.0,1,169.0,2,1,2.9,0,0,0,0.0,4967745709,0
MGC-105375,2025-01-09 09:50:39,Expo Stall,Rawalpindi,DHA,Apartment,111.0,3.0,21.0,1,26.0,0,0,2.8,0,0,0,0.0,3974995502,0
MGC-101177,2025-01-26 04:00:05,Property Portal,Islamabad,Gulberg Greens,Apartment,144.0,4.0,157.0,1,47.0,2,0,2.3,1,0,0,0.0,1440661761,0
MGC-105899,2025-09-21 06:38:16,WhatsApp Campaign,Rawalpindi,B-17,Apartment,90.0,2.0,773.0,4,425.0,0,0,5.6,0,1,0,0.0,3866273381,0
MGC-101954,2025-01-05 11:13:15,Facebook Ads,Lahore,Bahria Town,Apartment,189.0,5.0,51.0,2,204.0,2,0,5.9,0,0,0,0.0,8451256124,0
